api_route,file_path_server,frontend_files_that_call_it
/api/store/digital/lookup,app/api/store/digital/lookup/route.ts,components/storefront/StorefrontDownloadsClient.tsx
/api/store/orders/invoice,app/api/store/orders/invoice/route.ts,app/loja/seguimento/page.tsx
/api/store/orders/lookup,app/api/store/orders/lookup/route.ts,app/loja/seguimento/page.tsx
/api/store/orders/receipt,app/api/store/orders/receipt/route.ts,app/loja/seguimento/page.tsx
/api/store/recommendations,app/api/store/recommendations/route.ts,components/storefront/StorefrontCartClient.tsx; components/storefront/StorefrontCartOverlay.tsx
/api/store/shipping/methods,app/api/store/shipping/methods/route.ts,components/storefront/StorefrontCheckoutClient.tsx
/api/store/shipping/quote,app/api/store/shipping/quote/route.ts,
/api/stripe/webhook,app/api/stripe/webhook/route.ts,
/api/tickets/resale/cancel,app/api/tickets/resale/cancel/route.ts,
/api/tickets/resale/list,app/api/tickets/resale/list/route.ts,
/api/tournaments/[id]/live,app/api/tournaments/[id]/live/route.ts,
/api/tournaments/[id]/monitor,app/api/tournaments/[id]/monitor/route.ts,
/api/tournaments/[id],app/api/tournaments/[id]/route.ts,
/api/tournaments/[id]/structure,app/api/tournaments/[id]/structure/route.ts,
/api/tournaments/list,app/api/tournaments/list/route.ts,
/api/upload,app/api/upload/route.ts,app/components/profile/ProfileHeader.tsx; app/organizacao/(dashboard)/eventos/EventEditClient.tsx; app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/organizacao/(dashboard)/eventos/novo/page.tsx; app/organizacao/(dashboard)/reservas/[id]/page.tsx; app/organizacao/(dashboard)/tournaments/[id]/live/page.tsx; app/organizacao/(dashboard)/treinadores/page.tsx; app/organizacao/OrganizationPublicProfilePanel.tsx; components/store/StoreProductImagesPanel.tsx; components/store/StoreProductsPanel.tsx
/api/username/check,app/api/username/check/route.ts,app/components/autenticação/AuthModal.tsx; app/components/checkout/AuthWall.tsx; app/onboarding/perfil/page.tsx; app/organizacao/organizations/OrganizationsHubClient.tsx; components/organization/BecomeOrganizationForm.tsx
/api/users/search,app/api/users/search/route.ts,app/components/Navbar.tsx; app/components/checkout/Step1Bilhete.tsx; app/organizacao/(dashboard)/tournaments/[id]/live/page.tsx; app/social/page.tsx
/api/webhooks/stripe,app/api/webhooks/stripe/route.ts,
/api/widgets/padel/bracket,app/api/widgets/padel/bracket/route.ts,
/api/widgets/padel/calendar,app/api/widgets/padel/calendar/route.ts,app/widgets/padel/calendar/page.tsx
/api/widgets/padel/next,app/api/widgets/padel/next/route.ts,
/api/widgets/padel/standings,app/api/widgets/padel/standings/route.ts,
